Device,FQN,Vendor,OS,"OS Version",Model,"Management Address",Source,"Command Files"
gbmikdc1lap002,gbmikdc1lap002,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.72,cdp,0
gbmikdc1lap003,gbmikdc1lap003,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.222,cdp,0
gbmikdc1lap004,gbmikdc1lap004,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.169,cdp,0
gbmikdc1lap005,gbmikdc1lap005,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.209,cdp,0
gbmikdc1lap006,gbmikdc1lap006,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.158,cdp,0
gbmikdc1lap007,gbmikdc1lap007,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.253,cdp,0
gbmikdc1lap008,gbmikdc1lap008,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.207,cdp,0
gbmikdc1lap009,gbmikdc1lap009,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.127,cdp,0
gbmikdc1lap010,gbmikdc1lap010,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.149,cdp,0
gbmikdc1lap011,gbmikdc1lap011,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.225,cdp,0
gbmikdc1lap012,gbmikdc1lap012,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.1,cdp,0
gbmikdc1lap013,gbmikdc1lap013,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.233,cdp,0
gbmikdc1lap014,gbmikdc1lap014,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.79,cdp,0
gbmikdc1lap015,gbmikdc1lap015,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.158,cdp,0
gbmikdc1lap016,gbmikdc1lap016,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.193,cdp,0
gbmikdc1lap017,gbmikdc1lap017,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.71,cdp,0
gbmikdc1lap018,gbmikdc1lap018,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.219,cdp,0
gbmikdc1lap019,gbmikdc1lap019,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.227,cdp,0
gbmikdc1lap020,gbmikdc1lap020,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.215,cdp,0
gbmikdc1lap021,gbmikdc1lap021,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.213,cdp,0
gbmikdc1lap022,gbmikdc1lap022,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.235,cdp,0
gbmikdc1lap023,gbmikdc1lap023,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.25,cdp,0
gbmikdc1lap024,gbmikdc1lap024,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.248,cdp,0
gbmikdc1lap025,gbmikdc1lap025,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.21,cdp,0
gbmikdc1lap026,gbmikdc1lap026,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.252,cdp,0
gbmikdc1lap027,gbmikdc1lap027,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.65,cdp,0
gbmikdc1lap028,gbmikdc1lap028,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.241,cdp,0
gbmikdc1lap029,gbmikdc1lap029,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.35,cdp,0
gbmikdc1lap030,gbmikdc1lap030,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.254,cdp,0
gbmikdc1lap031,gbmikdc1lap031,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.57,cdp,0
gbmikdc1lap032,gbmikdc1lap032,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.55,cdp,0
gbmikdc1lap033,gbmikdc1lap033,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.32,cdp,0
gbmikdc1lap034,gbmikdc1lap034,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.84,cdp,0
gbmikdc1lap035,gbmikdc1lap035,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.14,cdp,0
gbmikdc1lap036,gbmikdc1lap036,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.202,cdp,0
gbmikdc1lap037,gbmikdc1lap037,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.191,cdp,0
gbmikdc1lap038,gbmikdc1lap038,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.190,cdp,0
gbmikdc1lap039,gbmikdc1lap039,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.185,cdp,0
gbmikdc1lap040,gbmikdc1lap040,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.206,cdp,0
gbmikdc1lap041,gbmikdc1lap041,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.181,cdp,0
gbmikdc1lap042,gbmikdc1lap042,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.180,cdp,0
gbmikdc1lap056,gbmikdc1lap056,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.49,cdp,0
gbmikdc1lap057,gbmikdc1lap057,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.175,cdp,0
gbmikdc1lap058,gbmikdc1lap058,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.161,cdp,0
gbmikdc1lap059,gbmikdc1lap059,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.230,cdp,0
gbmikdc1lap060,gbmikdc1lap060,Cisco,IOS,unknown,AIR-AP2802I-E-K9,10.188.120.240,cdp,0
gbmikdc1lap061,gbmikdc1lap061,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.192,cdp,0
gbmikdc1lap062,gbmikdc1lap062,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.0,cdp,0
gbmikdc1lap063,gbmikdc1lap063,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.28,cdp,0
gbmikdc1lap064,gbmikdc1lap064,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.146,cdp,0
gbmikdc1lap071,gbmikdc1lap071,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.80,cdp,0
gbmikdc1lap072,gbmikdc1lap072,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.221,cdp,0
gbmikdc1lap073,gbmikdc1lap073,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.34,cdp,0
gbmikdc1lap074,gbmikdc1lap074,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.4,cdp,0
gbmikdc1lap075,gbmikdc1lap075,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.184,cdp,0
gbmikdc1lap077,gbmikdc1lap077,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.222,cdp,0
gbmikdc1lap078,gbmikdc1lap078,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.250,cdp,0
gbmikdc1lap079,gbmikdc1lap079,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.220,cdp,0
gbmikdc1lap080,gbmikdc1lap080,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.16,cdp,0
gbmikdc1lap081,gbmikdc1lap081,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.251,cdp,0
gbmikdc1lap082,gbmikdc1lap082,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.226,cdp,0
gbmikdc1lap083,gbmikdc1lap083,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.213,cdp,0
gbmikdc1lap084,gbmikdc1lap084,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.168,cdp,0
gbmikdc1lap085,gbmikdc1lap085,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.224,cdp,0
gbmikdc1lap086,gbmikdc1lap086,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.108,cdp,0
gbmikdc1lap087,gbmikdc1lap087,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.142,cdp,0
gbmikdc1lap090,gbmikdc1lap090,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.128,cdp,0
gbmikdc1lap091,gbmikdc1lap091,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.249,cdp,0
gbmikdc1lap092,gbmikdc1lap092,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.172,cdp,0
gbmikdc1lap093,gbmikdc1lap093,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.212,cdp,0
gbmikdc1lap094,gbmikdc1lap094,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.113,cdp,0
gbmikdc1lap095,gbmikdc1lap095,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.234,cdp,0
gbmikdc1lap096,gbmikdc1lap096,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.217,cdp,0
gbmikdc1lap106,gbmikdc1lap106,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.197,cdp,0
gbmikdc1lap107,gbmikdc1lap107,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.231,cdp,0
gbmikdc1lap116,gbmikdc1lap116,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.221,cdp,0
gbmikdc1lap117,gbmikdc1lap117,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.209,cdp,0
gbmikdc1lap126,gbmikdc1lap126,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.36,cdp,0
gbmikdc1lap127,gbmikdc1lap127,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.188,cdp,0
gbmikdc1lap128,gbmikdc1lap128,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.228,cdp,0
gbmikdc1lap129,gbmikdc1lap129,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.233,cdp,0
gbmikdc1lap136,gbmikdc1lap136,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.97,cdp,0
gbmikdc1lap137,gbmikdc1lap137,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.253,cdp,0
gbmikdc1lap138,gbmikdc1lap138,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.228,cdp,0
gbmikdc1lap139,gbmikdc1lap139,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.126,cdp,0
gbmikdc1lap146,gbmikdc1lap146,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.128,cdp,0
gbmikdc1lap147,gbmikdc1lap147,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.235,cdp,0
gbmikdc1lap148,gbmikdc1lap148,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.229,cdp,0
gbmikdc1lap149,gbmikdc1lap149,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.78,cdp,0
gbmikdc1lap156,gbmikdc1lap156,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.251,cdp,0
gbmikdc1lap157,gbmikdc1lap157,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.125,cdp,0
gbmikdc1lap158,gbmikdc1lap158,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.74,cdp,0
gbmikdc1lap159,gbmikdc1lap159,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.174,cdp,0
gbmikdc1lap161,gbmikdc1lap161,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.3,cdp,0
gbmikdc1lap162,gbmikdc1lap162,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.223,cdp,0
gbmikdc1lap163,gbmikdc1lap163,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.137,cdp,0
gbmikdc1lap164,gbmikdc1lap164,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.171,cdp,0
gbmikdc1lap201,gbmikdc1lap201,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.198,cdp,0
gbmikdc1lap202,gbmikdc1lap202,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.218,cdp,0
gbmikdc1lap211,gbmikdc1lap211,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.215,cdp,0
gbmikdc1lap212,gbmikdc1lap212,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.226,cdp,0
gbmikdc1lap221,gbmikdc1lap221,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.210,cdp,0
gbmikdc1lap222,gbmikdc1lap222,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.114,cdp,0
gbmikdc1lap231,gbmikdc1lap231,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.114,cdp,0
gbmikdc1lap232,gbmikdc1lap232,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.81,cdp,0
gbmikdc1lap233,gbmikdc1lap233,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.83,cdp,0
gbmikdc1lap234,gbmikdc1lap234,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.238,cdp,0
gbmikdc1lap241,gbmikdc1lap241,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.243,cdp,0
gbmikdc1lap242,gbmikdc1lap242,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.31,cdp,0
gbmikdc1lap243,gbmikdc1lap243,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.225,cdp,0
gbmikdc1lap244,gbmikdc1lap244,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.232,cdp,0
gbmikdc1lap251,gbmikdc1lap251,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.236,cdp,0
gbmikdc1lap252,gbmikdc1lap252,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.194,cdp,0
gbmikdc1lap253,gbmikdc1lap253,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.48,cdp,0
gbmikdc1lap254,gbmikdc1lap254,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.88,cdp,0
gbmikdc1lap261,gbmikdc1lap261,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.227,cdp,0
gbmikdc1lap262,gbmikdc1lap262,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.232,cdp,0
gbmikdc1lap263,gbmikdc1lap263,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.87,cdp,0
gbmikdc1lap264,gbmikdc1lap264,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.76,cdp,0
gbmikdc1lap271,gbmikdc1lap271,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.50,cdp,0
gbmikdc1lap272,gbmikdc1lap272,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.239,cdp,0
gbmikdc1lap273,gbmikdc1lap273,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.93,cdp,0
gbmikdc1lap274,gbmikdc1lap274,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.101,cdp,0
gbmikdc1lap275,gbmikdc1lap275,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.246,cdp,0
gbmikdc1lap306,gbmikdc1lap306,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.196,cdp,0
gbmikdc1lap307,gbmikdc1lap307,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.117,cdp,0
gbmikdc1lap316,gbmikdc1lap316,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.192,cdp,0
gbmikdc1lap317,gbmikdc1lap317,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.220,cdp,0
gbmikdc1lap326,gbmikdc1lap326,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.44,cdp,0
gbmikdc1lap327,gbmikdc1lap327,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.216,cdp,0
gbmikdc1lap328,gbmikdc1lap328,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.26,cdp,0
gbmikdc1lap329,gbmikdc1lap329,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.163,cdp,0
gbmikdc1lap336,gbmikdc1lap336,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.212,cdp,0
gbmikdc1lap337,gbmikdc1lap337,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.237,cdp,0
gbmikdc1lap338,gbmikdc1lap338,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.230,cdp,0
gbmikdc1lap339,gbmikdc1lap339,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.244,cdp,0
gbmikdc1lap346,gbmikdc1lap346,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.24,cdp,0
gbmikdc1lap347,gbmikdc1lap347,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.218,cdp,0
gbmikdc1lap348,gbmikdc1lap348,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.198,cdp,0
gbmikdc1lap349,gbmikdc1lap349,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.193,cdp,0
gbmikdc1lap356,gbmikdc1lap356,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.167,cdp,0
gbmikdc1lap357,gbmikdc1lap357,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.229,cdp,0
gbmikdc1lap358,gbmikdc1lap358,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.224,cdp,0
gbmikdc1lap359,gbmikdc1lap359,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.234,cdp,0
gbmikdc1lap361,gbmikdc1lap361,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.23,cdp,0
gbmikdc1lap362,gbmikdc1lap362,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.197,cdp,0
gbmikdc1lap363,gbmikdc1lap363,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.15,cdp,0
gbmikdc1lap401,gbmikdc1lap401,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.208,cdp,0
gbmikdc1lap402,gbmikdc1lap402,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.188,cdp,0
gbmikdc1lap411,gbmikdc1lap411,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.199,cdp,0
gbmikdc1lap412,gbmikdc1lap412,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.22,cdp,0
gbmikdc1lap421,gbmikdc1lap421,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.211,cdp,0
gbmikdc1lap422,gbmikdc1lap422,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.219,cdp,0
gbmikdc1lap431,gbmikdc1lap431,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.254,cdp,0
gbmikdc1lap432,gbmikdc1lap432,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.205,cdp,0
gbmikdc1lap433,gbmikdc1lap433,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.196,cdp,0
gbmikdc1lap434,gbmikdc1lap434,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.51,cdp,0
gbmikdc1lap441,gbmikdc1lap441,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.240,cdp,0
gbmikdc1lap442,gbmikdc1lap442,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.204,cdp,0
gbmikdc1lap443,gbmikdc1lap443,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.74,cdp,0
gbmikdc1lap444,gbmikdc1lap444,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.151,cdp,0
gbmikdc1lap451,gbmikdc1lap451,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.231,cdp,0
gbmikdc1lap452,gbmikdc1lap452,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.248,cdp,0
gbmikdc1lap453,gbmikdc1lap453,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.121.166,cdp,0
gbmikdc1lap454,gbmikdc1lap454,Cisco,IOS,unknown,AIR-AP2802E-E-K9,10.188.120.147,cdp,0
gbmikdc1lap701,gbmikdc1lap701,Cisco,IOS,unknown,AIR-AP2802I-E-K9,10.188.120.96,cdp,0
gbmikdc1lap702,gbmikdc1lap702,Cisco,IOS,unknown,AIR-AP2802I-E-K9,10.188.121.5,cdp,0
gbmikdc1lap703,gbmikdc1lap703,Cisco,IOS,unknown,AIR-AP2802I-E-K9,10.188.120.14,cdp,0
gbmikdc1lap704,gbmikdc1lap704,Cisco,IOS,unknown,AIR-AP2802I-E-K9,10.188.120.184,cdp,0
gbmikdc1lap705,gbmikdc1lap705,Cisco,IOS,unknown,AIR-AP2802I-E-K9,10.188.120.208,cdp,0
gbmikdc1lap706,gbmikdc1lap706,Cisco,IOS,unknown,AIR-AP2802I-E-K9,10.188.120.26,cdp,0
gbmikdc1lap707,gbmikdc1lap707,Cisco,IOS,unknown,AIR-AP2802I-E-K9,10.188.120.214,cdp,0
gbmikdc1lap708,gbmikdc1lap708,Cisco,IOS,unknown,AIR-AP2802I-E-K9,10.188.120.23,cdp,0
gbmikdc1lap711,gbmikdc1lap711,Cisco,IOS,unknown,AIR-AP2802I-E-K9,10.188.121.12,cdp,0
gbmikdc1lap712,gbmikdc1lap712,Cisco,IOS,unknown,AIR-AP2802I-E-K9,10.188.121.11,cdp,0
gbmikdc1lap713,gbmikdc1lap713,Cisco,IOS,unknown,AIR-AP2802I-E-K9,10.188.121.237,cdp,0
gbmikdc1lap714,gbmikdc1lap714,Cisco,IOS,unknown,AIR-AP2802I-E-K9,10.188.121.10,cdp,0
gbmikdc1lap715,gbmikdc1lap715,Cisco,IOS,unknown,AIR-AP2802I-E-K9,10.188.120.210,cdp,0
gbmikdc1lap716,gbmikdc1lap716,Cisco,IOS,unknown,AIR-AP2802I-E-K9,10.188.121.13,cdp,0
gbmikdc1lap717,gbmikdc1lap717,Cisco,IOS,unknown,AIR-AP2802I-E-K9,10.188.121.238,cdp,0
gbmikdc1lap718,gbmikdc1lap718,Cisco,IOS,unknown,AIR-AP2802I-E-K9,10.188.120.20,cdp,0
gbmikdc1lap719,gbmikdc1lap719,Cisco,IOS,unknown,AIR-AP2802I-E-K9,10.188.120.104,cdp,0
gbmikdc1lap721,gbmikdc1lap721,Cisco,IOS,unknown,AIR-AP2802I-E-K9,10.188.121.236,cdp,0
gbmikdc1lap722,gbmikdc1lap722,Cisco,IOS,unknown,AIR-AP2802I-E-K9,10.188.121.8,cdp,0
gbmikdc1lap723,gbmikdc1lap723,Cisco,IOS,unknown,AIR-AP2802I-E-K9,10.188.121.6,cdp,0
gbmikdc1lap724,gbmikdc1lap724,Cisco,IOS,unknown,AIR-AP2802I-E-K9,10.188.120.203,cdp,0
gbmikdc1lap725,gbmikdc1lap725,Cisco,IOS,unknown,AIR-AP2802I-E-K9,10.188.121.17,cdp,0
gbmikdc1lap726,gbmikdc1lap726,Cisco,IOS,unknown,AIR-AP2802I-E-K9,10.188.120.200,cdp,0
gbmikdc1lap727,gbmikdc1lap727,Cisco,IOS,unknown,AIR-AP2802I-E-K9,10.188.120.201,cdp,0
gbmikdc1lap728,gbmikdc1lap728,Cisco,IOS,unknown,AIR-AP2802I-E-K9,10.188.120.13,cdp,0
gbmikdc1lap731,gbmikdc1lap731,Cisco,IOS,unknown,AIR-AP2802I-E-K9,10.188.120.15,cdp,0
gbmikdc1lap732,gbmikdc1lap732,Cisco,IOS,unknown,AIR-AP2802I-E-K9,10.188.120.169,cdp,0
gbmikdc1lap733,gbmikdc1lap733,Cisco,IOS,unknown,AIR-AP1542I-E-K9,10.188.120.29,cdp,0
gbmikdc1lap734,gbmikdc1lap734,Cisco,IOS,unknown,AIR-AP1542I-E-K9,10.188.121.126,cdp,0
gbmikdc1lap751,gbmikdc1lap751,Cisco,IOS,unknown,AIR-AP2802I-E-K9,10.188.121.239,cdp,0
gbmikdc1lap761,gbmikdc1lap761,Cisco,IOS,unknown,AIR-AP2802I-E-K9,10.188.121.249,cdp,0
gbmikdc1lap906,gbmikdc1lap906,Cisco,IOS,unknown,AIR-AP1542I-E-K9,10.188.121.96,cdp,0
gbmikdc1lap907,gbmikdc1lap907,Cisco,IOS,unknown,AIR-AP1542I-E-K9,10.188.120.211,cdp,0
gbmikdc1lap908,gbmikdc1lap908,Cisco,IOS,unknown,AIR-AP1542I-E-K9,10.188.120.143,cdp,0
gbmikdc1lap909,gbmikdc1lap909,Cisco,IOS,unknown,AIR-AP1542I-E-K9,10.188.121.124,cdp,0
gbmikdc1lap910,gbmikdc1lap910,Cisco,IOS,unknown,AIR-AP1542I-E-K9,10.188.121.85,cdp,0
gbmikdc1lap911,gbmikdc1lap911,Cisco,IOS,unknown,AIR-AP1542I-E-K9,10.188.120.247,cdp,0
gbmikdc1lap912,gbmikdc1lap912,Cisco,IOS,unknown,AIR-AP1542I-E-K9,10.188.121.164,cdp,0
gbmikdc1lap913,gbmikdc1lap913,Cisco,IOS,unknown,AIR-AP1542I-E-K9,10.188.120.41,cdp,0
gbmikdc1lap914,gbmikdc1lap914,Cisco,IOS,unknown,AIR-AP1542I-E-K9,10.188.121.214,cdp,0
gbmikdc1lap915,gbmikdc1lap915,Cisco,IOS,unknown,AIR-AP1542I-E-K9,10.188.121.250,cdp,0
